"Index" "neutrons" "muons" "gamma" "integration_time.s." "V_in.Volt." "temperature_in..C." "temperature_ext..C." "ur..." "pressure.hPa." "N_jung" "fi" "fp" "Nc" "Nc_SGF" "SM"
"2023-08-07 10:00:00" 725 3200 0 3616 13 34.2 0 0 1006.1 148.335 1.03361821685186 0.98000779418577 734.391583827238 739.275552441495 0.141747715407088
"2023-08-07 11:00:00" 715 3429 0 3613 13.2 35.9 0 0 1006.3 147.866 1.03689663747394 0.981498538711754 727.664462150198 739.978497161794 0.141180364386317
"2023-08-07 12:00:00" 726 3198 0 3607 14.2 38.2 0 0 1006.5 148.071 1.03546108418746 0.982991550892399 738.958734846797 739.266743258527 0.141754839131912
"2023-08-07 13:00:00" 740 3271 0 3606 14.2 38.2 0 0 1006.6 148.046 1.03563593880768 0.983738908430969 753.908572301164 737.775061628419 0.142966066219439
"2023-08-07 14:00:00" 737 3339 0 3613 14.2 37.4 0 0 1006.4 147.503 1.03944840577291 0.982244761129776 752.471657512896 737.534707282841 0.1431621557453
"2023-08-07 15:00:00" 760 3423 0 3613 14.1 38 0 0 1006.4 147.751 1.0377036920002 0.982244761129776 774.652051454888 736.43226780045 0.144064878614778
"2023-08-07 16:00:00" 736 3438 0 3615 14.2 38 0 0 1006.5 147.584 1.03887791492791 0.982991550892399 751.609244608179 736.906519022882 0.143675873651383
"2023-08-07 17:00:00" 771 3432 0 3611 14 37.5 0 0 1006.9 146.734 1.04489592184989 0.98598439202074 794.323575147416 739.532625705383 0.141539978279206
"2023-08-07 18:00:00" 719 3386 0 3613 14.1 36.7 0 0 1007.1 146.276 1.04816756130002 0.987484227883099 744.200184238007 741.132883791195 0.140253339826269
"2023-08-07 19:00:00" 730 3481 0 3615 13.2 31.7 0 0 1007.3 145.995 1.05018499398419 0.988986345229456 758.191591881125 741.745992574178 0.139763339402499
"2023-08-07 20:00:00" 753 3468 0 3616 13.2 25.1 0 0 1007.6 145.79 1.05166169282339 0.991243806624638 784.967214175699 743.307576780184 0.138522620924932
"2023-08-07 21:00:00" 706 3409 0 3610 13.1 21.4 0 0 1008.6 146.295 1.04803143099027 0.998805959336163 739.026707424349 745.567849205268 0.136745149561339
"2023-08-07 22:00:00" 666 3302 0 3606 12.9 19.3 0 0 1009.4 146.258 1.04829655948202 1.00489719817073 701.584563466682 747.264063331489 0.135425315487495
"2023-08-07 23:00:00" 695 3329 0 3612 12.7 18.1 0 0 1009.7 147.142 1.04199860132879 1.00719097769756 729.396655072124 749.592829301153 0.133632604581991
"2023-08-08 00:00:00" 759 3401 0 3615 13 17.3 0 0 1009.9 146.74 1.04485319746982 1.00872307208041 799.961353163618 750.507848777984 0.132934248628307
"2023-08-08 01:00:00" 696 3286 0 3606 12.9 16.4 0 0 1010 146.518 1.04643632998486 1.00948999300823 735.231434394218 750.680359488535 0.132802964107589
"2023-08-08 02:00:00" 672 3261 0 3608 12.6 16.1 0 0 1010.2 146.418 1.04715102102693 1.01102558455152 711.444029955103 750.732264882178 0.132763486344857
"2023-08-08 03:00:00" 692 3208 0 3609 12.9 14.5 0 0 1010.3 146.483 1.04668636085226 1.01179425605395 732.849623477826 748.110018657591 0.13477152186567
"2023-08-08 04:00:00" 721 3310 0 3610 12.6 14.3 0 0 1010.4 146.799 1.04443326042222 1.01256351196877 762.497162347075 747.286400991556 0.135408014017551
"2023-08-08 05:00:00" 671 3314 0 3611 12.8 14 0 0 1010.5 146.846 1.04409897577545 1.01333335274031 709.931631844936 746.399778016957 0.136096326586389
"2023-08-08 06:00:00" 706 3251 0 3611 12.6 14.8 0 0 1010.8 147.239 1.04131214010365 1.01564638864348 746.669069670099 745.581350634555 0.136734596700879
"2023-08-08 07:00:00" 670 3145 0 3623 12.7 23.8 0 0 1011.1 147.437 1.03991371363173 1.01796470428512 709.258955506042 744.679883129709 0.13744087208025
"2023-08-08 08:00:00" 683 3323 0 3616 12.9 31.2 0 0 1011.3 147.791 1.03742283492717 1.0195131871845 722.386056191 741.603244418592 0.139877279446882
"2023-08-08 09:00:00" 710 3236 0 3607 12.9 36.3 0 0 1011.8 147.495 1.03950478454674 1.02339470751367 755.314823407591 741.225763415601 0.140179005253947
"2023-08-08 10:00:00" 676 3430 0 3615 13.2 38.3 0 0 1011.9 148.267 1.03409226730642 1.02417278312266 715.94426905908 738.707202531512 0.142208024404706
"2023-08-08 11:00:00" 695 3239 0 3608 13.2 40.1 0 0 1011.9 148.402 1.03315156262531 1.02417278312266 735.397369340635 738.957169613334 0.142005399356112
"2023-08-08 12:00:00" 722 3326 0 3611 14.3 41.7 0 0 1011.4 149.4 1.02625005486427 1.02028831171678 755.985215702986 736.303789541113 0.144170437370141
"2023-08-08 13:00:00" 723 3201 0 3611 14.4 41.5 0 0 1011.1 149.188 1.02770838268977 1.01796470428512 756.381531690444 732.067935623492 0.147692831638473
"2023-08-08 14:00:00" 709 3419 0 3608 14.1 41.5 0 0 1010.6 149.199 1.02763261279715 1.01410377881321 738.867416151321 730.875613847575 0.148699323361741
"2023-08-08 15:00:00" 745 3396 0 3608 14.2 42.3 0 0 1010.1 148.659 1.03136546187396 1.01025749701749 776.248794067195 729.359143392767 0.149989146714967
"2023-08-08 16:00:00" 742 3526 0 3609 13.4 40.3 0 0 1009.5 148.196 1.03458769600206 1.00566121032919 772.009978198412 729.361818988368 0.149986861365849
"2023-08-08 17:00:00" 734 3383 0 3610 13.2 37.3 0 0 1009.4 147.93 1.03644803756318 1.00489719817073 764.478417083646 728.922700143394 0.150362391579961
"2023-08-08 18:00:00" 693 3368 0 3607 14.2 36.9 0 0 1009.2 147.673 1.03825180091636 1.00337091469881 721.933899806981 728.050407323527 0.151111115607106
"2023-08-08 19:00:00" 692 3392 0 3612 13.1 32.4 0 0 1009.3 147.87 1.03686858860297 1.00413376644092 720.479094735305 727.35290543345 0.151712454315513
"2023-08-08 20:00:00" 689 3378 0 3607 13 28.3 0 0 1009.2 146.61 1.04577967530674 1.00337091469881 722.97108256692 729.535360426607 0.149838704708388
"2023-08-08 21:00:00" 669 3118 0 3611 12.9 25.1 0 0 1009.4 146.509 1.0465006122267 1.00489719817073 703.537481650967 730.016010440576 0.149429111601087
"2023-08-08 22:00:00" 681 3373 0 3616 12.7 22.1 0 0 1009.8 146.276 1.04816756130002 1.00795673379106 719.481642608075 730.678124522638 0.148866678833351
"2023-08-08 23:00:00" 666 3330 0 3606 13.4 20.5 0 0 1010.1 146.625 1.04567269017372 1.01025749701749 703.561517333183 730.289153186469 0.149196838621515
"2023-08-09 00:00:00" 656 3306 0 3611 13 18.1 0 0 1009.9 145.741 1.05201527502022 1.00872307208041 696.142004541603 727.979707208861 0.151171961114768
"2023-08-09 01:00:00" 669 3287 0 3614 12.8 16.9 0 0 1009.7 146.208 1.04865505442056 1.00719097769756 706.59506347512 726.402580161837 0.152535569592041
"2023-08-09 02:00:00" 696 3365 0 3606 12.8 16.4 0 0 1009.7 146.375 1.04745863840629 1.00719097769756 734.273659519473 729.296022522699 0.150043071078255
"2023-08-09 03:00:00" 700 3340 0 3608 12.9 16.3 0 0 1009.8 146.189 1.04879134679573 1.00795673379106 739.995410241189 729.638018235083 0.149751130859358
"2023-08-09 04:00:00" 722 3177 0 3609 13.1 15.7 0 0 1009.7 145.907 1.05081838566156 1.00719097769756 764.146603605139 728.221604016157 0.150963881387869
"2023-08-09 05:00:00" 664 3274 0 3609 12.6 15 0 0 1009.3 146.49 1.04663634512063 1.00413376644092 697.839362492442 727.461017977163 0.151619092483744
"2023-08-09 06:00:00" 688 3172 0 3609 13.1 15.6 0 0 1010.5 147.267 1.04111415454054 1.01333335274031 725.837039402496 728.484118518261 0.15073838583159
"2023-08-09 07:00:00" 662 3247 0 3612 12.9 25.5 0 0 1010.1 147.59 1.038835681257 1.01025749701749 694.763396275367 726.012718264411 0.152874523137975
"2023-08-09 08:00:00" 670 3287 0 3613 12.8 30.6 0 0 1010.6 147.308 1.04082438290331 1.01410377881321 707.187639654732 727.093182274307 0.151936973575112
"2023-08-09 09:00:00" 706 3498 0 3609 12.9 34.6 0 0 1010.8 148.066 1.03549605038781 1.01564638864348 742.498663765859 725.577081250621 0.153254158737264
"2023-08-09 10:00:00" 648 3263 0 3614 12.9 37 0 0 1010.7 148.52 1.03233071772638 1.01487479063249 678.900800818398 724.851027725516 0.153888960719858
"2023-08-09 11:00:00" 697 3283 0 3609 13.6 39.6 0 0 1010.6 148.357 1.03346494062782 1.01410377881321 730.484368988467 724.572190375745 0.154133448206028
"2023-08-09 12:00:00" 672 3473 0 3611 14.3 40.3 0 0 1010.3 148.837 1.03013201150736 1.01179425605395 700.413270292143 722.278539103942 0.156159315223939
"2023-08-09 13:00:00" 724 3348 0 3610 14.2 39.8 0 0 1009.9 148.535 1.03222646646731 1.00872307208041 753.850992292426 719.728507524769 0.158443003707009
"2023-08-09 14:00:00" 778 3612 0 3610 14.3 40 0 0 1009.7 148.551 1.03211528833008 1.00719097769756 808.759946540117 719.598260524006 0.15856054621954
"2023-08-09 15:00:00" 695 3500 0 3609 14.2 41.6 0 0 1009.4 148.375 1.03333956661649 1.00489719817073 721.688024500046 719.082814048248 0.159026580645784
"2023-08-09 16:00:00" 721 3364 0 3609 14.2 42.5 0 0 1009.1 147.934 1.0364200129566 1.00260864250376 749.208160485241 717.399609422907 0.160558116234557
"2023-08-09 17:00:00" 671 3618 0 3608 14.1 39.9 0 0 1008.8 147.685 1.03816743878337 1.00032529879982 696.8369579349 718.349489388408 0.159691997439107
"2023-08-09 18:00:00" 705 3299 0 3609 14.1 38.4 0 0 1008.6 146.763 1.04468945304144 0.998805959336163 735.626646204168 719.401078500395 0.158738662530522
"2023-08-09 19:00:00" 702 3465 0 3610 13.1 32.2 0 0 1008.9 147.074 1.04248037176334 1.00108583499406 732.615858068995 720.49111903177 0.157756541753667
"2023-08-09 20:00:00" 746 3534 0 3609 13 28.6 0 0 1009.3 146.998 1.04301934854026 1.00413376644092 781.308886402687 720.432535310423 0.157809169123857
"2023-08-09 21:00:00" 603 3289 0 3608 12.8 25.8 0 0 1010.2 147.106 1.04225360078257 1.01102558455152 635.408268757223 718.58806484336 0.15947520569714
"2023-08-09 22:00:00" 664 3242 0 3613 13.1 22.8 0 0 1010.4 147.696 1.03809011887066 1.01256351196877 697.951765198496 717.216999792494 0.160725169431305
"2023-08-09 23:00:00" 688 3287 0 3614 13.1 20.8 0 0 1010.3 147.731 1.03784417757086 1.01179425605395 722.458326951123 715.76650174288 0.162058403951431
"2023-08-10 00:00:00" 681 3305 0 3608 13.2 19.6 0 0 1010.8 148.025 1.03578286233218 1.01564638864348 716.404593135156 715.886694674088 0.161947500483055
"2023-08-10 01:00:00" 704 3381 0 3613 12.9 19.3 0 0 1011 147.921 1.0365110984696 1.01719134502361 742.248403342468 714.373372058772 0.163349543370082
"2023-08-10 02:00:00" 710 3325 0 3614 13.1 18.5 0 0 1010.8 148.396 1.03319333537778 1.01564638864348 745.044946691337 712.272405638658 0.165316693603225
"2023-08-10 03:00:00" 635 3250 0 3616 12.5 17 0 0 1010.9 148.579 1.0319207842072 1.01641857329185 666.028291533642 709.735097398052 0.167725020483107
"2023-08-10 04:00:00" 648 3331 0 3607 12.9 16.7 0 0 1011.4 147.917 1.03653912800233 1.02028831171678 685.304554495748 708.632911409883 0.168782488514424
"2023-08-10 05:00:00" 679 3246 0 3609 12.7 16.4 0 0 1011.4 148.515 1.03236547282578 1.02028831171678 715.197778808652 707.798296594354 0.169587859829198
"2023-08-10 06:00:00" 670 3323 0 3608 12.5 17.8 0 0 1011.7 147.802 1.03734562588274 1.02261722301749 710.7410271772 707.433658438987 0.16994097966384
"2023-08-10 07:00:00" 639 3190 0 3609 12.6 26.6 0 0 1012 148.144 1.03495084645157 1.02495145029388 677.834823103131 705.223522373038 0.1720978391417
"2023-08-10 08:00:00" 701 3457 0 3607 12.6 32.8 0 0 1012.6 148.931 1.02948182847575 1.02963590133839 743.054006712254 705.181685221575 0.172138943745389
"2023-08-10 09:00:00" 620 3242 0 3606 13.2 37.8 0 0 1012.8 149.687 1.02428239056646 1.03120213794669 654.870158428231 703.530532203842 0.173769470016511
"2023-08-10 10:00:00" 659 3276 0 3608 13.2 39.8 0 0 1013 149.733 1.02396771718139 1.03277075704487 696.908259631074 702.765920129733 0.174530044924872
"2023-08-10 11:00:00" 639 3420 0 3614 13 40.9 0 0 1013.1 150.146 1.02115113420751 1.03355596116 674.411362041493 700.695180756393 0.176607618809577
"2023-08-10 12:00:00" 652 3348 0 3616 13.3 41.5 0 0 1013 150.223 1.02062772143228 1.03277075704487 687.256550870038 698.385312442443 0.178956215297252
"2023-08-10 13:00:00" 677 3447 0 3609 13 40 0 0 1012.7 149.577 1.02503565519245 1.0304187220576 715.058184533416 698.31067058718 0.179032663216977
"2023-08-10 14:00:00" 711 3699 0 3613 13.3 40.6 0 0 1012.4 150.246 1.02047148141529 1.02807204360133 745.923041149531 698.398955249128 0.178942246163114
"2023-08-10 15:00:00" 660 3347 0 3615 13.1 40.7 0 0 1012.1 150.752 1.0170462627144 1.02573070947708 688.522285852538 699.076778512444 0.178249677036381
"2023-08-10 16:00:00" 675 3345 0 3613 14.4 41.4 0 0 1011.9 150.464 1.01899296972513 1.02417278312266 704.446784405419 701.213211128409 0.176085427354565
"2023-08-10 17:00:00" 702 3378 0 3610 14.3 39.4 0 0 1012 150.72 1.01726219610351 1.02495145029388 731.936342984252 700.142252631597 0.177166807421821
"2023-08-10 18:00:00" 656 3423 0 3609 14.2 37.1 0 0 1012.2 150.557 1.01836353139822 1.02651056112237 685.756763547648 699.891689091116 0.177420828901944
"2023-08-10 19:00:00" 651 3427 0 3611 13.1 31.7 0 0 1012.4 150.279 1.02024739449106 1.02807204360133 682.825973315509 698.884906626906 0.178445431598803
"2023-08-10 20:00:00" 644 3401 0 3613 13 28.4 0 0 1012.6 150.067 1.02168870035865 1.02963590133839 677.466983627378 700.218555717932 0.177089528340812
"2023-08-10 21:00:00" 631 3225 0 3610 13.3 25.6 0 0 1013.6 149.362 1.02651114873074 1.03749094554764 672.012490078781 700.840695436478 0.176460769116382
"2023-08-10 22:00:00" 684 3309 0 3616 12.9 24 0 0 1013.7 149.058 1.02860469211127 1.03827973836956 730.497916857919 700.926485412531 0.176374252948785
"2023-08-10 23:00:00" 673 3575 0 3611 13.1 22.1 0 0 1014.2 149.107 1.02826666888021 1.04223270725952 721.249492703748 697.742678284561 0.179615546554849
"2023-08-11 00:00:00" 657 3222 0 3606 13.1 21.6 0 0 1014.4 149.223 1.0274673354424 1.04381810557203 704.625278005439 697.200736445872 0.180173594645382
"2023-08-11 01:00:00" 617 3483 0 3607 13.1 21 0 0 1014.4 149.325 1.02676549939207 1.04381810557203 661.273710178809 698.352353987487 0.178989966916808
"2023-08-11 02:00:00" 646 3377 0 3611 12.9 20.1 0 0 1014.5 149.086 1.02841150877159 1.04461170886332 693.991794520816 699.244835296336 0.178078408074715
"2023-08-11 03:00:00" 657 3304 0 3613 13.1 19.1 0 0 1014.3 149.771 1.02370791539565 1.04302510519011 701.513757883647 700.813229072427 0.176488477517196
"2023-08-11 04:00:00" 682 3381 0 3614 13 18.3 0 0 1014.3 150.417 1.01931136903888 1.04302510519011 725.08013127684 701.890653697061 0.175405017890166
"2023-08-11 05:00:00" 663 3315 0 3606 12.9 17.9 0 0 1014.6 150.4 1.0194265837548 1.04540591552236 706.568767267981 701.595870034505 0.175700748832443
"2023-08-11 06:00:00" 660 3160 0 3606 12.7 19.8 0 0 1015.1 150.114 1.02136881434591 1.04938601540173 707.394699225744 699.707648825655 0.177607656484033
"2023-08-11 07:00:00" 677 3205 0 3606 12.7 27.9 0 0 1015.3 150.523 1.01859355843772 1.0509822950103 724.744609708931 701.380331406284 0.175917315104349
"2023-08-11 08:00:00" 679 3237 0 3616 13 35 0 0 1015.9 150.921 1.01590738331128 1.05578571775604 728.28216348095 702.835006218392 0.17446117913681
"2023-08-11 09:00:00" 636 3412 0 3606 13 37.6 0 0 1016.2 151.297 1.01338267247018 1.05819565547754 682.019141894892 703.468165735363 0.173831375757475
"2023-08-11 10:00:00" 652 3340 0 3609 13.1 39.5 0 0 1016.4 150.895 1.01608242948223 1.05980533592109 702.105926486608 705.763620904295 0.171568122671548
"2023-08-11 11:00:00" 631 3408 0 3616 13.1 40.8 0 0 1016.4 151.009 1.01531536661206 1.05980533592109 678.979121845408 703.596031007562 0.173704480150314
"2023-08-11 12:00:00" 712 3279 0 3606 14 43.2 0 0 1016.2 151.214 1.01393890907404 1.05819565547754 763.937372933271 705.028377547434 0.172289655339021
"2023-08-11 13:00:00" 667 3210 0 3609 14.2 42.6 0 0 1016.2 151.484 1.01213169837555 1.05819565547754 714.379255116738 704.749990973187 0.172563682822278
"2023-08-11 14:00:00" 642 3279 0 3609 14 42 0 0 1016 151.332 1.01314829776069 1.05658841988971 687.24864730684 704.866678104164 0.17244876702968
"2023-08-11 15:00:00" 604 3446 0 3609 14.2 42.1 0 0 1015.7 151.537 1.01177770575319 1.054182142491 644.225185703616 705.3858003465 0.171938500189958
"2023-08-11 16:00:00" 629 3508 0 3608 13.7 41.1 0 0 1015.5 151.185 1.01413340077866 1.05258100280884 671.430800191356 707.6738764195 0.169708263548874
"2023-08-11 17:00:00" 642 3399 0 3608 13.1 38.9 0 0 1015.6 151.15 1.01436823153636 1.05338126843339 685.987589401149 706.135758780771 0.171204134684723
"2023-08-11 18:00:00" 674 3326 0 3615 14 37.5 0 0 1015.4 151.157 1.01432125668491 1.0517813451551 719.052974472669 707.658389304712 0.169723256965065
"2023-08-11 19:00:00" 683 3382 0 3611 12.8 31.9 0 0 1015.3 151.041 1.0151002588484 1.0509822950103 728.66018900196 708.171130951904 0.169227594762907
"2023-08-11 20:00:00" 661 3354 0 3612 12.9 28 0 0 1015.5 150.571 1.01826884457645 1.05258100280884 708.466701866721 708.983024138981 0.168445830906344
"2023-08-11 21:00:00" 622 3204 0 3610 12.9 25.6 0 0 1015.9 150.928 1.01586026580039 1.05578571775604 667.114132637839 709.884515279895 0.167582195815901
"2023-08-11 22:00:00" 640 3228 0 3614 13 22.7 0 0 1016.4 150.826 1.01654726769073 1.05980533592109 689.499019849366 709.555181395557 0.167897165299107
"2023-08-11 23:00:00" 719 3420 0 3613 12.8 21 0 0 1016.3 151.066 1.01493226931753 1.05900018986005 772.790881983788 708.538360241111 0.168873526131911
"2023-08-12 00:00:00" 695 3187 0 3620 12.7 20.2 0 0 1016.7 150.799 1.0167292766976 1.06222444882774 750.596313405261 709.378352440666 0.168066535310853
"2023-08-12 01:00:00" 672 3214 0 3613 13 19.3 0 0 1016.1 150.75 1.01705975586548 1.05739173230888 722.689347822119 709.725505817659 0.167734193142028
"2023-08-12 02:00:00" 642 3305 0 3613 13.1 18.6 0 0 1016.1 150.538 1.01849206311178 1.05739173230888 691.398745826145 711.519906397564 0.166027185651294
"2023-08-12 03:00:00" 648 3354 0 3616 12.5 17.9 0 0 1016 151.038 1.01512042132921 1.05658841988971 695.021784316565 711.566239382719 0.165983348162913
"2023-08-12 04:00:00" 656 3302 0 3606 12.9 17.4 0 0 1015.6 150.921 1.01590738331128 1.05338126843339 702.010402076394 710.744609915512 0.166762503836463
"2023-08-12 05:00:00" 686 3283 0 3607 12.9 16.3 0 0 1015.6 151.311 1.01328890957512 1.05338126843339 732.222376004404 711.184903729518 0.166344501407957
"2023-08-12 06:00:00" 656 3313 0 3608 12.7 18.7 0 0 1015.9 151.003 1.0153557094675 1.05578571775604 703.230725062585 710.545870608087 0.166951537428513
"2023-08-12 07:00:00" 733 3495 0 3608 12.9 28 0 0 1015.8 152.315 1.00660971143171 1.05498362544423 778.41430711305 709.001582554164 0.168428005228561
"2023-08-12 08:00:00" 654 3257 0 3616 12.9 34.9 0 0 1015.7 152.598 1.00474290748713 1.054182142491 692.705048187291 709.17421250335 0.168262285207506
"2023-08-12 09:00:00" 652 3409 0 3606 13.3 38.7 0 0 1015.8 151.711 1.01061728020197 1.05498362544423 695.152412797051 709.431036047292 0.168016055422099
"2023-08-12 10:00:00" 648 3369 0 3607 13 40.9 0 0 1015.7 152.824 1.00325706824008 1.054182142491 685.33496431193 708.797918488479 0.168623735590594
"2023-08-12 11:00:00" 657 3218 0 3608 13.2 42.4 0 0 1015.6 153.261 1.00039643612348 1.05338126843339 692.345855500742 708.479468599987 0.168930255199096
"2023-08-12 12:00:00" 720 3271 0 3612 14.1 43.9 0 0 1015.2 152.795 1.00344748320771 1.0501838519129 758.739127037312 707.376136177965 0.169996755010969
"2023-08-12 13:00:00" 646 3675 0 3609 14.3 43 0 0 1014.7 153.449 0.999170787667051 1.04620072600788 675.285249437186 705.532441984827 0.171794647743629
"2023-08-12 14:00:00" 673 3353 0 3608 14.2 43.3 0 0 1014.2 152.787 1.00350002419526 1.04223270725952 703.877608098711 707.381708032784 0.169991351532915
"2023-08-12 15:00:00" 668 3358 0 3608 13.9 43.5 0 0 1013.7 152.46 1.00565235600631 1.03827973836956 697.491174676755 706.436316215183 0.170910750825325
"2023-08-12 16:00:00" 683 3251 0 3609 14.3 42.6 0 0 1013.2 152.483 1.00550066693809 1.03434176225707 710.341399613531 704.784536431776 0.172529653374496
"2023-08-12 17:00:00" 660 3297 0 3609 14.3 40.6 0 0 1012.7 152.337 1.00646434022412 1.0304187220576 684.472601505183 702.530272534556 0.174765157654269
"2023-08-12 18:00:00" 737 3152 0 3608 14.3 38.1 0 0 1012.2 152.052 1.00835081548892 1.02651056112237 762.855995163397 699.877290152443 0.177435438351904
"2023-08-12 19:00:00" 657 3425 0 3610 13 32.6 0 0 1012.1 152.884 1.0028633355794 1.02573070947708 675.834692508056 699.090361968676 0.178235827413179
"2023-08-12 20:00:00" 717 3517 0 3607 12.9 29.6 0 0 1012.4 152.617 1.00461782237052 1.02807204360133 740.531579838548 699.046519474543 0.178280533134112
"2023-08-12 21:00:00" 661 3533 0 3611 12.7 26.8 0 0 1013.2 152.728 1.00388768396575 1.03434176225707 686.357914009402 698.426594010971 0.178913949878219
"2023-08-12 22:00:00" 641 3250 0 3608 12.8 24.5 0 0 1013.8 152.209 1.00731072536263 1.03906913090189 670.912572648403 697.521741108056 0.179842825532016
"2023-08-12 23:00:00" 668 3384 0 3608 12.8 22.8 0 0 1013.8 152.421 1.00590967253017 1.03906913090189 698.200072386756 695.490395572776 0.181947028081349
"2023-08-13 00:00:00" 679 3334 0 3616 12.8 21.7 0 0 1013.5 152.105 1.00799946219205 1.03670275198052 709.552159369129 694.756278797279 0.182713990681999
"2023-08-13 01:00:00" 676 3243 0 3608 13 21 0 0 1013.2 152.247 1.00705930623737 1.03434176225707 704.1510043174 696.39239832864 0.181009420880423
"2023-08-13 02:00:00" 685 3462 0 3610 12.6 20 0 0 1013.2 151.663 1.0109371316453 1.03434176225707 716.27332857982 697.519727008935 0.179844898863091
"2023-08-13 03:00:00" 624 3245 0 3614 13.1 19.5 0 0 1013.2 152.89 1.0028239793101 1.03434176225707 647.251938523793 698.85101101738 0.178480036999028
"2023-08-13 04:00:00" 624 3195 0 3614 12.9 19.1 0 0 1013.1 152.696 1.00409806541574 1.03355596116 647.581921646184 698.4924392521 0.178846557488041
"2023-08-13 05:00:00" 673 3254 0 3615 12.8 19.1 0 0 1012.9 152.51 1.00532265554207 1.03198614945817 698.223404860234 697.852556829918 0.17950262879995
"2023-08-13 06:00:00" 634 3410 0 3606 12.7 21.9 0 0 1013.2 153.202 1.00078170126187 1.03434176225707 656.285295600307 698.494397367776 0.178844553779212
"2023-08-13 07:00:00" 686 3207 0 3614 12.9 29.5 0 0 1013.5 152.569 1.00493388694113 1.03670275198052 714.686960139141 700.568084506991 0.176735987512062
"2023-08-13 08:00:00" 703 3277 0 3610 12.8 35.7 0 0 1013.7 152.631 1.00452567431728 1.03827973836956 733.213993983909 702.393421358224 0.174901852151232
"2023-08-13 09:00:00" 650 3346 0 3609 12.8 40.4 0 0 1013.8 153.047 1.00179525372416 1.03906913090189 676.607440358721 704.330644274116 0.172977329857753
"2023-08-13 10:00:00" 664 3180 0 3615 13.2 43 0 0 1013.7 153.288 1.0002202272632 1.03827973836956 689.569574860855 703.505043618898 0.173794767491984
"2023-08-13 11:00:00" 707 3405 0 3611 13.6 45.3 0 0 1013.5 154.117 0.994840012436794 1.03670275198052 729.166838722206 704.095701775501 0.173209535660412
"2023-08-13 12:00:00" 654 3524 0 3608 14.2 45.8 0 0 1013.1 154.156 0.99458832738733 1.03355596116 672.287602315046 705.279765402759 0.172042597161366
"2023-08-13 13:00:00" 694 3316 0 3609 14.1 44.9 0 0 1013 153.665 0.997766298094695 1.03277075704487 715.14191539576 703.946787297941 0.173356885723809
"2023-08-13 14:00:00" 700 3407 0 3609 14.1 44.8 0 0 1012.3 153.712 0.997461214457696 1.02729100568019 717.278053889063 706.632688195792 0.170719350418564
"2023-08-13 15:00:00" 666 3540 0 3608 14.1 44.6 0 0 1012 153.997 0.995615227548078 1.02495145029388 679.624542759108 706.438762400268 0.170908365188091
"2023-08-13 16:00:00" 718 3595 0 3608 14.2 43.7 0 0 1011.5 153.386 0.999581175574833 1.02106402556761 732.816920132081 707.314087467038 0.170056940796881
"2023-08-13 17:00:00" 725 3588 0 3609 14 42.3 0 0 1011 153.724 0.997383350659112 1.01719134502361 735.534041171794 707.470406145466 0.169905357974262
"2023-08-13 18:00:00" 695 3296 0 3608 13.6 39.1 0 0 1011.1 152.928 1.00257479465318 1.01796470428512 709.307099282174 707.50262626241 0.169874131560997
"2023-08-13 19:00:00" 733 3570 0 3609 13 33.8 0 0 1010.8 153.147 1.00114111407159 1.01564638864348 745.318326702488 706.505995040189 0.170842810345282
"2023-08-13 20:00:00" 677 3385 0 3610 12.9 30.3 0 0 1011.2 152.37 1.00624636212326 1.01873865152308 693.994096007479 707.048866196386 0.17031445045859
"2023-08-13 21:00:00" 679 3308 0 3606 13.2 27.4 0 0 1011.7 152.236 1.00713207255 1.02261722301749 699.309299601948 707.069754182962 0.170294155025218
"2023-08-13 22:00:00" 713 3404 0 3616 13 24.9 0 0 1011.8 152.4 1.00604828213072 1.02339470751367 734.093739541721 708.672648113182 0.168744243700277
"2023-08-13 23:00:00" 708 3273 0 3607 13 22.4 0 0 1011.6 151.686 1.0107838442356 1.02184032918505 731.264664859073 707.86368372638 0.169524619243636
"2023-08-14 00:00:00" 710 3232 0 3615 12.7 20.8 0 0 1011.5 152.451 1.00571172505737 1.02106402556761 729.096204408812 706.221937493716 0.171119958890119
"2023-08-14 01:00:00" 681 3299 0 3610 12.6 20.2 0 0 1011.9 151.999 1.0087024138101 1.02417278312266 703.53126533471 706.501572566203 0.170847121646301
"2023-08-14 02:00:00" 692 3401 0 3611 12.8 19.1 0 0 1011.7 152.602 1.0047165711899 1.02261722301749 710.988805205311 705.015214090757 0.172302602357298
"2023-08-14 03:00:00" 697 3370 0 3614 12.7 18.8 0 0 1011.9 152.356 1.00633882614877 1.02417278312266 718.373390929796 705.162816902623 0.172157485067225
"2023-08-14 04:00:00" 675 3225 0 3615 13.1 18.6 0 0 1011.6 153.462 0.999086146386215 1.02184032918505 689.11189877757 705.60460803142 0.171723900761366
"2023-08-14 05:00:00" 696 3304 0 3606 12.9 18.9 0 0 1011.7 152.683 1.00418355806947 1.02261722301749 714.719199480768 703.858902032352 0.173443909767007
"2023-08-14 06:00:00" 713 3229 0 3616 12.6 22.1 0 0 1011.8 153.57 0.998383526709131 1.02339470751367 728.500917537008 703.087516754586 0.17420971829211
"2023-08-14 07:00:00" 676 3359 0 3615 13.1 30.5 0 0 1012.1 153.811 0.996819201466223 1.02573070947708 691.188413116462 703.257507455569 0.174040650158716
