neutrons,muons,gamma,integration_time.s.,V_in.Volt.,temperature_in..C.,temperature_ext..C.,ur...,pressure.hPa.,N_jung,fi,fp,Nc,Nc_SGF,SM
698,3280,0,3607,13,18.4,0,0,1009.3,151.587,1.0114455696641973,1.0041202008205221,708.8978241141083,720.4855801667851,0.15776151671123476
687,3321,0,3608,12.8,26.8,0,0,1009.8,151.907,1.009314906941001,1.0079431165232344,698.9070928317085,722.4557094127642,0.15600188453279368
705,3280,0,3609,13,31.3,0,0,1010.2,151.772,1.0102126846103805,1.0110119258242112,720.042635590791,723.0545779893964,0.15547091588930864
697,3373,0,3613,13.1,36.3,0,0,1010.5,151.988,1.0087770058734022,1.0133196628355714,712.4828621011355,721.7345763292193,0.15664366846393413
710,3494,0,3615,13.1,37.5,0,0,1010.2,150.812,1.0166432350786851,1.0110119258242112,729.765288830871,721.7480907327622,0.15663161677012993
740,3334,0,3624,13.1,38.1,0,0,1010.2,151.305,1.0133306868159457,1.0110119258242112,758.1221627891744,721.7326906551675,0.15664535011913322
735,3455,0,3612,13.9,40.9,0,0,1009.7,151.246,1.0137259799841758,1.0071773707749196,750.4363723969179,719.8078740803243,0.15837142185087094
692,3312,0,3613,14.2,40.4,0,0,1008.9,150.76,1.0169938947246397,1.0010723105505197,704.5144241813748,719.3511250861972,0.1587838180074447
688,3382,0,3608,13.1,39.3,0,0,1008.7,151.422,1.012547711486354,0.9995518364915104,696.3206200914052,718.1181459331551,0.15990250292906147
772,3463,0,3613,13,39.4,0,0,1008.1,151.288,1.0134445532275307,0.99500425647958,778.4706292972631,717.9627032224736,0.16004410246819406
688,3540,0,3614,13,38.5,0,0,1007.7,151.737,1.0104457025556501,0.9919840366000707,689.6140526690076,716.9190608110661,0.16099810685585741
660,3162,0,3611,14.1,39,0,0,1007.6,151.945,1.0090624868780589,0.9912304151446819,660.1408623315419,717.1979533542466,0.16074260349049832
651,3339,0,3609,13.6,36,0,0,1007.4,152.91,1.002694392575284,0.9897248894030891,646.0469295146326,718.2997194459421,0.15973726067269473
793,3269,0,3612,13.1,32.2,0,0,1007.4,152.866,1.0029830019015782,0.9897248894030891,787.1930518197628,718.028361446049,0.1599842760118153
676,3523,0,3609,12.8,28.5,0,0,1007.6,152.77,1.0036132720343436,0.9912304151446819,672.4929121915209,716.3850156317784,0.16148851953137813
696,3358,0,3609,12.9,26.3,0,0,1008,153.206,1.000757147687993,0.9942483405291013,692.520788819551,716.0145158615173,0.16182964335990413
700,3407,0,3614,12.7,23.8,0,0,1008.3,153.176,1.000953149114004,0.9965178129609442,698.2273501220201,716.6508054806482,0.1612442552444571
714,3383,0,3612,13,21.5,0,0,1008,151.891,1.009421226857988,0.9942483405291013,716.5813811046606,719.700413820677,0.15846834966022483
750,3532,0,3607,13,20.2,0,0,1008.1,151.672,1.0108787354863564,0.99500425647958,754.3714834452152,719.2720407119808,0.1588553330304479
750,3084,0,3611,13,18.8,0,0,1007.6,151.168,1.0142490445642376,0.9912304151446819,754.0158761276297,720.3837848778923,0.1578529764724334
791,3176,0,3613,13,17.4,0,0,1007.4,151.497,1.0120464403168818,0.9897248894030891,792.3032130098119,718.2852944443653,0.15975038191060104
727,3393,0,3616,12.6,16.4,0,0,1007.1,151.378,1.0128420217514216,0.9874708871942022,727.110511129286,718.8085460703911,0.15927512124040974
752,3347,0,3608,12.8,15.7,0,0,1007.1,152.264,1.0069484551088022,0.9874708871942022,747.7378778124904,720.1291720959379,0.15808197198980956
710,3256,0,3608,12.6,16,0,0,1007.2,152.234,1.0071468894510205,0.9882216503223219,706.6518964592991,718.9998683094475,0.1591017043145522
702,3382,0,3610,12.8,17.9,0,0,1007.3,151.692,1.010745455058188,0.9889729842472935,701.719164200306,718.913278907646,0.15918016636165974
716,3188,0,3607,12.6,27.5,0,0,1007.5,151.937,1.0091156174512241,0.9904773662240083,715.6464241558392,718.9799255489015,0.15911977175968303
686,3173,0,3607,13.2,28.4,0,0,1008,152.319,1.006584861827393,0.9942483405291013,686.5455953328897,718.2576790087624,0.15977550445167057
678,3502,0,3608,13.4,29.9,0,0,1008.4,152.306,1.0066707783586113,0.9972754543660608,680.6632232457724,718.9469436226995,0.159149656791971
747,3350,0,3616,13.7,32.7,0,0,1008.3,152.334,1.0064857455898661,0.9965178129609442,749.2267875567693,718.5456870981318,0.15951369223753073
681,3507,0,3615,13.7,38.2,0,0,1008.8,153.184,1.000900874560572,1.0003117846309573,681.8260121879231,718.7874052482983,0.15929429529209452
703,3412,0,3614,14.2,39.9,0,0,1008.7,153.798,0.9969050284703745,0.9995518364915104,700.5101511666746,718.9925968577763,0.15910829175545543
741,3402,0,3612,14.1,39.8,0,0,1008.2,153.157,1.0010773230651335,0.9957607471445449,738.6536258451155,719.2198500712606,0.15890254622572217
700,3393,0,3608,13.9,39.8,0,0,1007.6,153.69,0.9976055668468129,0.9912304151446819,692.1998861233485,721.1178592564435,0.15719462896375525
745,3380,0,3610,13.4,39.1,0,0,1007.4,153.285,1.0002413776213372,0.9897248894030891,737.5230211977903,719.5559354945884,0.15859876176772533
728,3589,0,3608,13.9,41,0,0,1006.9,153.562,0.9984371105396299,0.9859710715942871,716.6651184771351,718.4720422797207,0.15958059724609866
770,3674,0,3610,14.2,40,0,0,1006.4,152.761,1.0036724004732012,0.9822314912248913,759.0957517359052,719.5125663075238,0.15863792974891155
706,3675,0,3609,13.2,36.6,0,0,1006.3,151.934,1.0091355428586535,0.9814852788881658,699.2588858813218,719.5443067283671,0.1586092630874385
732,3562,0,3613,13.2,33.6,0,0,1006.3,151.851,1.0096871246727823,0.9814852788881658,725.4069119772554,717.1745719130832,0.16076400820297657
724,3419,0,3610,13.1,30,0,0,1006.5,151.553,1.0116724813674864,0.9829782708985534,719.9832961099888,715.839448033321,0.16199108627998146
767,3540,0,3610,13.2,28.6,0,0,1006.7,151.356,1.0129892410521333,0.9844735339823752,764.8992621849586,717.7477870268798,0.16024008870885323
736,3463,0,3607,13,27.5,0,0,1006.9,151.764,1.0102659363794224,0.9859710715942871,733.1244390849977,715.9922967795625,0.16185012410510685
733,3437,0,3611,13,26.3,0,0,1007.1,152.429,1.0058584624230735,0.9874708871942022,728.0566100897594,715.6823253082497,0.16213612075021847
668,3307,0,3616,13,25.6,0,0,1007.8,152.891,1.0028189989514535,0.9927382310254659,665.0185550506068,715.8665394965518,0.1619660924982753
726,3496,0,3609,13,24.2,0,0,1007.9,152.731,1.0038695455977285,0.9934929988564917,724.066927219845,714.6321146577083,0.16310894924494054
687,3416,0,3614,12.6,23.7,0,0,1007.7,152.754,1.003718394076009,0.9919840366000707,684.0270928015335,715.2703345634928,0.16251704543580087
759,3299,0,3615,12.8,23.4,0,0,1007.8,152.577,1.004882777670859,0.9927382310254659,757.1674332795302,717.4764897530774,0.16048783813180106
720,3358,0,3607,12.7,22.6,0,0,1007.9,153.081,1.0015743271123567,0.9934929988564917,716.4410989107803,720.4669039681393,0.157778292666707
690,3525,0,3609,12.9,22.1,0,0,1007.8,153.082,1.0015677843814863,0.9927382310254659,686.0632950580907,721.0593266619153,0.15724702176172034
687,3403,0,3609,12.9,24.7,0,0,1008,152.853,1.0030683046370477,0.9942483405291013,685.1444111607111,723.5458263010112,0.15503671609544364
728,3390,0,3609,12.8,32.3,0,0,1008.4,152.424,1.0058914578326685,0.9972754543660608,730.293826555394,724.5702060686542,0.15413518945290403
746,3403,0,3612,12.9,37.8,0,0,1008.6,152.307,1.006664168873963,0.998792465693231,750.0646461665709,724.5127263048147,0.15418563695819446
734,3451,0,3613,13,41.1,0,0,1008.4,152.461,1.0056473430496105,0.9972754543660608,736.1340396533174,725.4678442274179,0.1533495000151101
670,3521,0,3612,13.1,43.3,0,0,1008.4,152.315,1.0066112961211087,0.9972754543660608,672.5920542651559,724.5947094416964,0.15411368890139854
724,3448,0,3611,13.3,44.6,0,0,1008.2,152.433,1.0058320676538983,0.9957607471445449,725.1352980208275,723.0620921116257,0.15546426522837528
701,3506,0,3609,14,44.9,0,0,1007.9,153.946,0.9959466278349984,0.9934929988564917,693.6156673941508,723.1237052238421,0.1554097429258195
717,3163,0,3608,13.1,40.8,0,0,1007.8,153.813,0.9968078092793631,0.9927382310254659,709.5211316408136,721.2813282382998,0.15704840011825466
751,3318,0,3608,14.2,44.1,0,0,1007.2,152.927,1.0025829289052075,0.9882216503223219,744.0713915973561,719.332914532301,0.1588002827003338
693,3373,0,3612,14.2,43.6,0,0,1006.7,152.342,1.0064328915774157,0.9844735339823752,686.6289360227121,719.2794387325073,0.1588486417108877
767,3413,0,3607,14.3,43.6,0,0,1006.5,151.762,1.010279250198908,0.9829782708985534,761.6943162221556,719.102088183473,0.15900912926902916
749,3444,0,3609,13.3,41.1,0,0,1005.9,151.715,1.0105922260072284,0.9785060942952961,740.6641183446461,718.2594330676427,0.15977390861562726
770,3539,0,3608,13.2,39.6,0,0,1005.4,151.216,1.0139270948093235,0.9747948270107053,761.0455829793136,717.9794422470981,0.16002884804813114
720,3634,0,3614,13.2,35.5,0,0,1005.1,150.508,1.0186966777094018,0.9725748265673307,713.346296146515,718.3154832359439,0.15972292289898582
771,3320,0,3615,13.2,32.2,0,0,1005.2,151.315,1.0132637185255042,0.9733142643863018,760.3787277668305,716.9930722478207,0.16093026208260777
705,3409,0,3618,13,30.4,0,0,1005.4,150.507,1.01870344614328,0.9747948270107053,700.0839289387059,716.5934944636379,0.1612968929405756
734,3521,0,3606,13,29.3,0,0,1005.4,150.446,1.0191164907587218,0.9747948270107053,729.1772407516725,716.002958139865,0.16184029651904966
746,3346,0,3613,12.9,28.4,0,0,1005.8,150.383,1.0195434295677481,0.9777627121846151,743.6661754675874,716.3004353976762,0.16156632895412895
711,3257,0,3609,12.8,27.4,0,0,1006.2,151.017,1.0152631794346774,0.9807396334573656,707.9489841461443,715.2870078777555,0.16250161161602528
695,3364,0,3614,12.9,27.1,0,0,1005.7,151.546,1.0117192111219475,0.9770198948297045,686.986509087052,715.2929947013845,0.1624960702187759
753,3435,0,3615,12.6,27,0,0,1006.2,150.968,1.0155927055315477,0.9807396334573656,750.0121093770332,711.5287742213682,0.16601879452308602
742,3125,0,3616,12.8,26.2,0,0,1005.7,152.159,1.0076433176393553,0.9770198948297045,730.4897756235863,712.1914518147838,0.16539297741199052
684,3362,0,3609,13.1,24.9,0,0,1006.7,151.795,1.010059617040658,0.9844735339823752,680.1538411330964,709.6110889835281,0.1678436529022658
700,3316,0,3611,12.4,24.2,0,0,1007,152.178,1.0075175095525415,0.9867206944292943,695.8968636727499,710.4320221633385,0.1670599259423932
723,3353,0,3615,12.7,26.9,0,0,1006.7,152.051,1.0083590345915954,0.9844735339823752,717.7241116082821,709.8445849487966,0.1676203518114166
679,3263,0,3613,12.8,33.3,0,0,1006.8,152.284,1.0068162089824715,0.9852220182561982,673.5255607527733,708.5837996093157,0.1688297689211806
677,3303,0,3614,12.9,38.1,0,0,1007.3,151.912,1.0092816865598944,0.9889729842472935,675.7491216577207,706.9766059722338,0.17038468031866572
702,3413,0,3608,12.9,41.2,0,0,1007.6,152.515,1.0052912799966343,0.9912304151446819,699.5256555542995,705.7462357842543,0.1715851469003931
676,3437,0,3611,13.3,42.8,0,0,1007.5,152.828,1.0032323891478436,0.9904773662240083,671.7269867713122,706.7699752889946,0.17058567240710648
703,3404,0,3612,13.3,44.1,0,0,1007.4,153.364,0.9997261389158255,0.9897248894030891,695.5860511171054,707.3013377634628,0.17006931046738055
714,3537,0,3609,13.1,44,0,0,1007.1,153.856,0.9965292193264265,0.9874708871942022,702.6071249187734,702.8115313747711,0.1744845758979151
729,3442,0,3609,13.2,43,0,0,1006.8,153.87,0.996438549221334,0.9852220182561982,715.6689217299161,702.0078946331885,0.17528754705245755
728,3370,0,3609,13.2,41.1,0,0,1006.2,153.619,0.9980666425942537,0.9807396334573656,712.5980776270078,700.6715645481411,0.1766314639470366
750,3456,0,3612,13.1,39.4,0,0,1005.8,153.759,0.9971578871395279,0.9777627121846151,731.2378501543689,698.2746843364993,0.17906953270239534
726,3335,0,3616,13.1,39.2,0,0,1005.4,153.633,0.9979756925184475,0.9747948270107053,706.2684398908709,697.9588258715179,0.17939349280419759
675,3641,0,3636,12.9,39,0,0,1005,153.021,1.001967047455491,0.9718359505076067,657.279628610315,695.2386001031962,0.18220969684677338
738,3364,0,3608,13.1,36.3,0,0,1005,152.751,1.0037381069105058,0.9718359505076067,719.8959575662769,696.5430527443023,0.18085332767141638
695,3522,0,3611,12.7,32.8,0,0,1005.1,152.533,1.0051726483363381,0.9725748265673307,679.4359018175272,696.8104422341736,0.18057664168585533
716,3305,0,3609,12.6,30,0,0,1005.7,153.003,1.0020849236203648,0.9770198948297045,701.0047451871769,696.4174708511928,0.18098343315574383
706,3422,0,3614,12.8,28.1,0,0,1006.3,152.232,1.0071601211879675,0.9814852788881658,697.8900596950231,696.067220555815,0.18134683263526144
695,3392,0,3610,12.9,26.5,0,0,1006.6,152.171,1.0075638562451892,0.983725618340492,688.8606323641188,696.4500952296696,0.18094962392917516
689,3422,0,3608,12.7,25.5,0,0,1006.9,151.556,1.0116524556512883,0.9859710715942871,687.2499784320704,694.315020497636,0.18317667286056574
705,3344,0,3611,12.8,24,0,0,1006.8,151.026,1.0152026774772995,0.9852220182561982,705.1410217445133,694.5094061189079,0.18297269344845915
731,3321,0,3616,12.6,22.8,0,0,1006.6,151.784,1.010132817481992,0.983725618340492,726.3899707834355,694.2327591031163,0.1832630683286418
695,3340,0,3608,12.8,21.8,0,0,1006.4,151.595,1.0113921934673746,0.9822314912248913,690.4277773698578,694.1486155910278,0.1833514861491089
762,3370,0,3610,12.9,20.9,0,0,1006.4,151.962,1.008949602984211,0.9822314912248913,755.158819709777,692.8046825621411,0.18476997454906471
665,3305,0,3612,12.8,20.2,0,0,1006.7,152.012,1.0086177378673176,0.9844735339823752,660.3167167756388,694.31979049461,0.1831716644985196
734,3327,0,3614,12.8,20.3,0,0,1006.8,152.8,1.0034162275437608,0.9852220182561982,725.6234164651365,695.1488272647614,0.18230344533752216
691,3374,0,3615,12.7,23.9,0,0,1007.1,152.875,1.0029239546602562,0.9874708871942022,684.3375212420066,695.3163284573195,0.1821285682908974
698,3446,0,3624,12.7,31.4,0,0,1007.2,152.701,1.0040667681854518,0.9882216503223219,692.5838820456391,695.4701822340588,0.1819680991973817
689,3306,0,3606,12.9,36.7,0,0,1007.4,153.984,0.9957008492355482,0.9897248894030891,678.9887699799801,696.5751503646095,0.18082009001602756
691,3391,0,3611,13.2,38.8,0,0,1007.5,154.434,0.9927995102677303,0.9904773662240083,679.4917018858605,696.232939010879,0.18117479487977015
721,3412,0,3609,13.1,40.5,0,0,1007.7,154.698,0.9911052474413804,0.9919840366000707,708.8587811017894,695.6680916653933,0.1817619045060718
665,3391,0,3607,13.1,41.4,0,0,1007.4,154.486,0.992465333872886,0.9897248894030891,653.2079824644884,696.5660814057729,0.18082948041751182
668,3378,0,3611,13.1,43,0,0,1007.2,155.068,0.9887404207746708,0.9882216503223219,652.6992531593659,695.412756886916,0.18202797582870475
781,3264,0,3613,13.1,42.2,0,0,1006.8,155.349,0.9869519570044653,0.9852220182561982,759.4184700204399,695.0087370656115,0.18244984363563205
710,3521,0,3608,13.1,42.1,0,0,1006.1,154.805,0.9904202032795236,0.9799945545018041,689.1305481765771,694.1792265887375,0.18331931483432
692,3314,0,3608,13.1,40.3,0,0,1005.6,154.279,0.9937969494791039,0.9762776418015117,671.3934456487609,694.7547231465262,0.18271561964014757
749,3434,0,3612,13.6,42.7,0,0,1005,154.857,0.990087626446894,0.9718359505076067,720.6898594008443,694.5647147097565,0.18291470006073085
719,3367,0,3609,13.4,37.7,0,0,1004.5,154.952,0.9894806105677026,0.9681499816719137,688.7772915548155,696.727884357747,0.18066202127818645
742,3313,0,3614,13.1,36.3,0,0,1004.5,154.183,0.9944157239688336,0.9681499816719137,714.3557251815392,696.0938817220156,0.18131914292989018
678,3643,0,3609,12.8,32.5,0,0,1004.5,154.199,0.9943125413828018,0.9681499816719137,652.6724073893893,696.8673496579963,0.18051781450901058
693,3316,0,3611,13.1,29.9,0,0,1004.8,154.366,0.9932368498807163,0.970359881959124,667.9114543385389,697.8065360523873,0.17954991322967429
745,3393,0,3611,12.8,27.6,0,0,1005,154.443,0.9927416559422353,0.9718359505076067,718.7626129542828,698.4264794678983,0.178914067136371
698,3301,0,3607,12.7,25.5,0,0,1004.9,153.695,0.9975731127797695,0.9710976357803547,676.1811421542614,699.0508185151166,0.17827614891853022
726,3291,0,3606,13,24,0,0,1004.7,153.377,0.999641403656915,0.969622688617789,703.6936394493894,700.3184667558371,0.17698839364820218
764,3398,0,3614,12.8,23.1,0,0,1004.2,153.048,1.0017902851960605,0.9659451142177483,739.3032656323376,700.3192093398609,0.17698764219986715
722,3299,0,3606,12.9,22.1,0,0,1003.3,152.582,1.0048498484007724,0.9593605943660969,696.017637119143,700.7612848005426,0.17654089218542904
766,3499,0,3607,12.8,20.3,0,0,1002.8,152.237,1.0071270424974657,0.9557219419256533,737.3005942212827,702.2025945426861,0.1750926496423211
739,3322,0,3612,12.5,19,0,0,1002.1,152.844,1.0031273688773303,0.9506510018551724,704.7281642383555,704.3389320237314,0.17296914464180468
764,3419,0,3615,12.7,18.2,0,0,1001.8,152.228,1.0071865857049074,0.9484859866261875,729.851004918661,705.3935348932988,0.17193090959655408
740,3310,0,3616,12.9,18.2,0,0,1001.6,152.827,1.0032389536448838,0.9470453830625888,703.083486176868,708.3513437245302,0.16905374379397714
753,3363,0,3607,13,22.1,0,0,1001.5,152.331,1.006505567275779,0.94632590200889255,717.2191634884055,709.752861737461,0.1677080333942191
734,3403,0,3616,12.8,29.4,0,0,1000.8,153.108,1.0013977033772674,0.9413048161410063,691.8834330991884,711.652916584711,0.16590137151426446
754,3386,0,3607,12.8,32.6,0,0,1000.5,153.757,0.9971708577085053,0.9391610859412965,706.1240654582787,715.0869527174287,0.1626868936534285
749,3428,0,3613,13.2,34.7,0,0,1000,153.937,0.9960048563288011,0.9355990459769723,697.9640338338736,716.2521043706574,0.16161080815515708
752,3621,0,3607,13.2,36.5,0,0,1000.2,153.761,0.9971449169079719,0.937022237878691,702.6289150709129,718.0494664273631,0.15996505039770445
762,3427,0,3606,13.8,39.6,0,0,999.9,154.056,0.9952354959799465,0.9348882608345962,708.9906942516524,716.7291531507651,0.16117232460767408
732,3468,0,3609,13.7,39.4,0,0,999.2,153.508,0.9987883339544952,0.9299278616480541,679.8824049315948,717.6605296205074,0.16031972998842645
780,3436,0,3611,14.1,39.9,0,0,998.6,153.981,0.9957202483987418,0.9256970441938923,718.9535268136443,717.4158640518285,0.16054325489124868
778,3468,0,3610,14.2,39.7,0,0,998,153.136,1.0012146038076395,0.9214854753471425,717.7864683588348,716.0151626500385,0.1618290472132923
813,3538,0,3608,14.4,39.6,0,0,997.5,153.602,0.9981771042609254,0.9179904752466634,744.9657814228309,718.547613239874,0.15951194275358294
783,3592,0,3610,13.2,37.3,0,0,997.5,153.526,0.9986712320303184,0.9179904752466634,717.8314415839327,718.7036611285162,0.15937027151644706
816,3561,0,3611,13.2,35,0,0,997.2,152.891,1.0028189989514535,0.9158998411915867,749.4811176969705,716.9595188584716,0.16096101618231565
765,3450,0,3607,13.1,33.2,0,0,997,154.037,0.9953582552807875,0.914508730944598,696.3518183771275,716.1910920609034,0.16166697581963754
849,3647,0,3614,13.1,30.7,0,0,997.2,153.573,0.9983655953109378,0.9158998411915867,776.3280537767707,715.9710433818085,0.16186971719352258
740,3506,0,3607,13.2,29,0,0,997.4,152.925,1.0025960409919024,0.9172930675339751,680.5590544747721,716.5770701567399,0.16131198118575363
790,3445,0,3610,12.8,27.9,0,0,998.4,152.189,1.0074446876494798,0.9242910535103368,735.6259682437346,715.656296264679,0.16216016005127462
756,3559,0,3608,12.8,27,0,0,998.6,151.369,1.0129022426565986,0.9256970441938923,708.856302735941,714.0161281713065,0.1636823280841447
